Date,Open,High,Low,Close,Volume,Returns,MA5,MA20,MA50,RSI,MACD,Signal_Line,BB_middle,BB_upper,BB_lower,Volume_MA5,Volume_MA20,Volatility,Target
2021-03-16 00:00:00-04:00,122.80382091460702,124.28880370694225,121.84640466366358,122.67681884765625,115227900,0.01274313919022485,119.68340911865235,120.96615142822266,126.78437408447266,50.286015959714916,-2.3209886598688456,-2.7934450113404528,120.96615142822266,128.44689159628658,113.48541126015874,102141320.0,121324945.0,0.030920799247311507,121.88546752929688
2021-03-17 00:00:00-04:00,121.19182718884684,122.96012147290102,119.5212199090365,121.88546752929688,111932600,-0.006450699698547724,120.6173812866211,120.66915588378906,126.6972900390625,55.39957354245204,-2.015924837755094,-2.6379409766233812,120.66915588378906,127.44137497238093,113.89693679519719,102139180.0,122025650.0,0.02806110243745255,117.75291442871094
2021-03-18 00:00:00-04:00,120.04876751120773,120.34185831050887,117.5477538506436,117.75291442871094,121229700,-0.03390521597328755,120.3379638671875,120.22072944641113,126.49633850097656,49.06096650764807,-2.083603573892148,-2.5270734960771346,120.22072944641113,126.47333440135465,113.9681244914676,105779820.0,123244300.0,0.02600468731031382,117.22534942626953
2021-03-19 00:00:00-04:00,117.13742666317147,118.63217326470463,116.92249441523185,117.22534942626953,185549500,-0.004480271295202676,120.13475036621094,119.73810997009278,126.37087524414062,38.13871122582251,-2.154968412098654,-2.4526524792814386,119.73810997009278,125.27648653543781,114.19973340474775,125268700.0,128138335.0,0.023127041869661916,120.54703521728516
2021-03-22 00:00:00-04:00,117.55754145534942,121.01597906896609,117.4891545867303,120.54703521728516,111912300,0.028335900104139444,120.01751708984375,119.61061668395996,126.2275617980957,47.42638747187694,-1.921345206144096,-2.34639102465397,119.61061668395996,124.93676792930054,114.28446543861938,129170400.0,128538130.0,0.022264542199517103,119.71662902832031
2021-03-23 00:00:00-04:00,120.4884279986942,121.37745734953342,119.32584370167895,119.71662902832031,95467100,-0.006888648795617791,119.42547912597657,119.44844207763671,126.0455940246582,50.764364602960164,-1.7826546387051678,-2.2336437474642095,119.44844207763671,124.53740867788312,114.3594754773903,125218240.0,125397835.0,0.02130193793962912,117.32306671142578
2021-03-24 00:00:00-04:00,119.99016951544908,120.06832806693622,117.30353080035886,117.32306671142578,88530500,-0.019993565942525104,118.51299896240235,119.19150123596191,125.8756510925293,49.937356955261784,-1.8446182292251763,-2.155838643816403,119.19150123596191,124.15726887314058,114.22573359878324,120537820.0,124272365.0,0.02083104745592561,117.8115463256836
2021-03-25 00:00:00-04:00,116.7857432897759,118.85690017985242,116.25818424833348,117.8115463256836,98844700,0.004163542839016543,118.52472534179688,119.17196197509766,125.71898880004883,48.66686518085404,-1.833176876737653,-2.091306290400653,119.17196197509766,124.15715504625095,114.18676890394437,116060820.0,121804625.0,0.02091596457980195,118.41727447509766
2021-03-26 00:00:00-04:00,117.57708860681974,118.68105774613929,116.18003605408883,118.41727447509766,94071200,0.005141500712838143,118.7631103515625,119.16952056884766,125.53366607666015,59.0858193179268,-1.7550017553000004,-2.0240453833805225,119.16952056884766,124.15621674019454,114.18282439750078,97765160.0,118280165.0,0.020922699644771673,118.5931167602539
2021-03-29 00:00:00-04:00,118.8471283250857,119.7557009862055,117.94832734627744,118.5931167602539,80819200,0.0014849377840833178,118.37232666015625,118.85689353942871,125.39048934936524,50.67749291467452,-1.6597261159811296,-1.951181529900644,118.85689353942871,123.06910406716983,114.64468301168759,91546540.0,116505730.0,0.01771967280275498,117.13744354248047
2021-03-30 00:00:00-04:00,117.3426041395475,117.62592328414752,116.12140478537988,117.13744354248047,85671900,-0.012274516915819045,117.85648956298829,118.6019073486328,125.25273193359375,49.82236640202237,-1.6822877821379478,-1.8974027803481048,118.6019073486328,122.56244442859726,114.64137026866835,89587500.0,115676280.0,0.016696768072719,119.33560180664062
2021-03-31 00:00:00-04:00,118.84712206732044,120.67403152206795,118.35864232800027,119.33560180664062,118323800,0.018765632898271267,118.25899658203124,118.60630416870117,125.14547622680664,50.416798449243174,-1.505441274069824,-1.8190104790924488,118.60630416870117,122.57005368991503,114.64255464748732,95546160.0,115944155.0,0.016709691567389048,120.16602325439453
2021-04-01 00:00:00-04:00,120.8108201276386,121.31883580815018,119.66777180267046,120.16602325439453,75089100,0.006958706665756376,118.72989196777344,118.74649848937989,124.97288635253906,54.33727225460718,-1.2834858457162,-1.711905552417199,118.74649848937989,122.72328391702798,114.76971306173179,90795040.0,110790860.0,0.01674485344089437,122.99920654296875
2021-04-05 00:00:00-04:00,121.01597988601445,123.25321810824464,120.23440927913929,122.99920654296875,88651200,0.02357724098580083,119.64627838134766,118.96533699035645,124.76253204345703,54.21634531344222,-0.8689535999606903,-1.5433151619258973,118.96533699035645,123.3718569140689,114.558817066644,89711040.0,107535090.0,0.018520184262032793,123.30207061767578
2021-04-06 00:00:00-04:00,123.58538979701918,124.20087166369673,122.75497562507351,123.30207061767578,80171300,0.00246232543460545,120.58806915283203,119.44649124145508,124.51531295776367,51.49671465353283,-0.5101149216860108,-1.3366751138779203,119.44649124145508,123.51082374832552,115.38215873458464,89581460.0,103824825.0,0.01701319337482507,124.95310974121094
2021-04-07 00:00:00-04:00,122.9308040653247,124.97264564977796,122.25669968882636,124.95310974121094,83466700,0.013390197871490317,122.15120239257813,119.77914505004883,124.22600051879883,57.052971396736794,-0.09145340695306459,-1.0876307724929493,119.77914505004883,124.48657713426968,115.07171296582797,89140420.0,101521870.0,0.019650466207009127,127.3564682006836
2021-04-08 00:00:00-04:00,125.97895143391841,127.38577579936182,125.55886591471572,127.3564682006836,88844600,0.01923408280474348,123.75537567138672,120.28618812561035,123.98007354736328,73.98733513860648,0.42932085813130527,-0.7842404463680984,120.28618812561035,125.92369127812245,114.64868497309826,83244580.0,100366935.0,0.023433709390745093,129.9356231689453
2021-04-09 00:00:00-04:00,126.80935551775305,129.97469499267643,126.48695706989602,129.9356231689453,106686700,0.020251464293101984,125.70929565429688,120.82546920776367,123.80719055175781,78.79594192417397,1.0381868939632,-0.41975497830183883,120.82546920776367,127.8885838253279,113.76235459019945,89564100.0,100549945.0,0.029228583443027825,128.21617126464844
2021-04-12 00:00:00-04:00,129.4666782429754,129.78907666965299,127.62022536816302,128.21617126464844,91420000,-0.01323310622877616,126.75268859863282,121.32420692443847,123.69688293457031,68.73507330134309,1.3662232442697757,-0.06255933378751594,121.32420692443847,129.00105397465154,113.6473598742254,90117860.0,100715690.0,0.03163773843992345,131.33267211914062
2021-04-13 00:00:00-04:00,129.38853205211115,131.55738356076128,128.89027311455447,131.33267211914062,91266500,0.02430661299392156,128.3588088989258,121.83418045043945,123.74899291992188,75.52593000922766,1.8562720399478678,0.3212069409595608,121.83418045043945,130.71784778915492,112.95051311172396,92336900.0,100658825.0,0.036458025596229286,128.9879608154297
2021-04-14 00:00:00-04:00,131.83091652103695,131.88953170552884,128.62649057291716,128.9879608154297,87222800,-0.017853221638435057,129.16577911376953,122.14973754882813,123.7116763305664,75.6884311575563,2.032016809599668,0.6633689146875823,122.14973754882813,131.59033129658903,112.70914380106721,93088120.0,99258570.0,0.03864352857895878,131.40106201171875
