Date,Open,High,Low,Close,Volume,Returns,MA5,MA20,MA50,RSI,MACD,Signal_Line,BB_middle,BB_upper,BB_lower,Volume_MA5,Volume_MA20,Volatility,Target
2021-03-16 00:00:00-04:00,228.04177203290484,231.68997596199938,227.71363013440376,229.4219207763672,28092200,0.012350349798760707,227.35076904296875,226.24425048828124,223.11319061279298,53.129891679157836,0.40267296176622835,0.2256899241836203,226.24425048828124,235.70123216608613,216.78726881047635,27287040.0,30388405.0,0.02089993813631682,228.77529907226562
2021-03-17 00:00:00-04:00,227.9163306183846,230.2326604691498,225.09814181771011,228.77529907226562,29562100,-0.00281848265376472,228.2425506591797,225.89873275756835,223.4963525390625,58.82865368623211,0.5766591927518334,0.29588377789726295,225.89873275756835,234.35533838737757,217.44212712775914,27250100.0,30783835.0,0.01871769161025957,222.6756591796875
2021-03-18 00:00:00-04:00,224.45150173889445,226.02467445832062,222.29925760760807,222.6756591796875,34833000,-0.02666214367247477,227.00523986816407,225.268017578125,223.75347717285158,48.28936439762563,0.21982061656336782,0.28067114563048395,225.268017578125,232.5795703488204,217.95646480742963,28235180.0,31679205.0,0.016228563755526636,222.31858825683594
2021-03-19 00:00:00-04:00,222.96522616917724,224.36466730643974,221.35345440675508,222.31858825683594,46430700,-0.001603547168859687,225.96290283203126,224.75553207397462,224.11227081298827,42.56714610208626,-0.09074313488372354,0.20638828952764246,224.75553207397462,231.31026559693302,218.20079855101622,32990580.0,32737610.0,0.01458191810113269,227.7619171142578
2021-03-22 00:00:00-04:00,222.241350930954,228.64017762727764,222.11587883190595,227.7619171142578,30127000,0.02448436228433315,226.1906768798828,224.8269515991211,224.46361114501954,52.26012278541947,0.10119746027126553,0.18535012367636708,224.8269515991211,231.4844016273906,218.16950157085157,33809000.0,32421615.0,0.014805720535098746,229.29649353027344
2021-03-23 00:00:00-04:00,229.2096350213508,232.64550904639754,228.8042805862718,229.29649353027344,31638400,0.006737633909385199,226.16559143066405,225.0349380493164,224.82002868652344,61.87764085529884,0.3728413733053628,0.22284837360216625,225.0349380493164,231.9865519918699,218.0833241067629,34518240.0,32492100.0,0.015445632582239447,227.2503662109375
2021-03-24 00:00:00-04:00,229.55703494896034,229.70179909970165,227.11524809465553,227.2503662109375,25620100,-0.008923500258698036,225.86060485839843,225.078849029541,225.17654357910158,60.04133798916106,0.4181950646151904,0.2619177118047711,225.078849029541,232.07696726774287,218.08073079133914,33729840.0,32456120.0,0.015545925946341127,224.23916625976562
2021-03-25 00:00:00-04:00,227.09596856717204,228.6787872880025,223.49602389436822,224.23916625976562,34061900,-0.01325058349246766,226.17330627441407,225.24050827026366,225.52213592529296,50.886811121717635,0.20875314501103048,0.25128479844602297,225.24050827026366,231.98734413299115,218.49367240753617,33575620.0,32182105.0,0.014976959327919924,228.23483276367188
2021-03-26 00:00:00-04:00,223.47673028476513,228.45682413692484,223.47673028476513,228.23483276367188,25479900,0.01781877167380097,227.35655517578124,225.43836059570313,225.92048736572266,60.912333658137364,0.3610241468291804,0.27323266812265445,225.43836059570313,232.2974729656603,218.57924822574597,29385460.0,31565140.0,0.015212833237059804,227.0380859375
2021-03-29 00:00:00-04:00,228.3410077631364,228.54369234584786,223.79523570153017,227.0380859375,25227500,-0.005243488961262366,227.2117889404297,225.3563247680664,226.35884185791016,52.0000086630152,0.38074357070345854,0.29473484863881527,225.3563247680664,232.09035956155515,218.62228997457765,28405560.0,31560315.0,0.014940860436065677,223.76626586914062
