Date,Open,High,Low,Close,Volume,Returns,MA5,MA20,MA50,RSI,MACD,Signal_Line,BB_middle,BB_upper,BB_lower,Volume_MA5,Volume_MA20,Volatility,Target
2021-03-16 00:00:00-04:00,274.784908565087,280.81650933951283,273.5109141988186,277.96990966796875,22437700,0.020200684060091678,270.76588134765626,263.25079879760744,264.16498809814453,58.93304102683453,1.7287380559662893,-0.2608199444380271,263.25079879760744,277.1864540364905,249.3151435587244,19185400.0,20103535.0,0.02646840067064158,282.677734375
2021-03-17 00:00:00-04:00,274.4166509954649,284.8873216916441,274.1180704287921,282.677734375,21315000,0.016936454426504932,274.5699523925781,263.7703498840332,264.4649740600586,68.58049376579827,2.869702537559931,0.3652845519615645,263.7703498840332,279.7494232592258,247.79127650884055,20606340.0,20531125.0,0.03028974519353263,277.31304931640625
2021-03-18 00:00:00-04:00,278.5571858382654,283.8522381651603,276.9746478273918,277.31304931640625,18728300,-0.018978095570402975,275.5135131835938,264.2296852111816,264.61725677490233,62.90565352274886,3.3029653314271172,0.9528207078546751,264.2296852111816,281.2314280826715,247.2279423396917,19985200.0,20705085.0,0.032172280071222005,288.7491149902344
2021-03-19 00:00:00-04:00,279.90083268463866,291.42649896009794,279.8809374369784,288.7491149902344,38930500,0.041238829914491015,279.83514404296875,265.65048751831057,265.1507418823242,64.72653033140605,4.517054350956926,1.6656674364751254,265.65048751831057,285.74854566939507,245.55242936722607,23651260.0,21370480.0,0.03782800916128414,292.1630554199219
2021-03-22 00:00:00-04:00,289.087553801626,298.304095845231,285.4048978091573,292.1630554199219,28273100,0.01182320655702429,283.7745727539062,267.30320053100587,265.6444161987305,70.78722553063339,5.689124422176576,2.470358833615416,267.30320053100587,290.3554068814874,244.25099418052434,25936920.0,21912390.0,0.04311995947801526,289.2666931152344
2021-03-23 00:00:00-04:00,291.77486115165414,296.60211643700694,288.4505323506131,289.2666931152344,23000900,-0.00991351319394096,286.0339294433594,268.53589248657227,266.1034524536133,71.37138688505253,6.31153076794709,3.238593220481751,268.53589248657227,293.5366776811251,243.5351072920194,26049560.0,21966205.0,0.046550174285925304,280.8165283203125
2021-03-24 00:00:00-04:00,289.6349525005722,290.35157627843716,279.8411144527002,280.8165283203125,18675000,-0.029212366981896554,285.66168823242185,269.42321090698243,266.6070797729492,63.81684539831006,6.053157570674443,3.8015060905202898,269.42321090698243,294.86304536091353,243.98337645305133,25521560.0,22113150.0,0.047211660733109825,277.43243408203125
2021-03-25 00:00:00-04:00,279.6619470022479,286.7087216913055,276.4470878451703,277.43243408203125,24505600,-0.012050908322679632,285.68556518554686,270.620068359375,267.15748504638674,58.46405358965164,5.511790339322431,4.143562940280718,270.620068359375,295.1404318364935,246.09970488225653,26677020.0,22385775.0,0.04530403754934429,281.6923522949219
2021-03-26 00:00:00-04:00,276.9944924323433,283.16542060226664,276.46697985850045,281.6923522949219,17629200,0.015354795220630324,284.2742126464844,271.88411102294924,267.7821405029297,67.16212477218998,5.364652333572735,4.387780818939122,271.88411102294924,295.9221730380822,247.8460490078163,22416760.0,21936260.0,0.0442064487047276,289.455810546875
2021-03-29 00:00:00-04:00,284.4294811797683,291.8047255307527,283.36452348761327,289.455810546875,21718800,0.027560060430128708,283.732763671875,273.17353515625,268.6815023803711,66.05634394468856,5.807544841091897,4.671733623369677,273.17353515625,298.10578790096554,248.2412824115345,21105900.0,21914335.0,0.04563445856944878,286.6490173339844
2021-03-30 00:00:00-04:00,288.4704196002147,291.09805017216587,285.3551276693987,286.6490173339844,17474500,-0.009696793467671938,283.209228515625,274.6167327880859,269.4108645629883,64.4230658783331,5.8644538161416335,4.910277661924069,274.6167327880859,299.13658097455226,250.0968846016196,20000620.0,22028475.0,0.044643762121712394,293.1484069824219
2021-03-31 00:00:00-04:00,288.62969487110405,295.1091672513115,287.2561633642928,293.1484069824219,19498200,0.022673685432051727,285.67560424804685,276.5635581970215,270.0763278198242,63.300274502833894,6.360679066940406,5.2003579429273366,276.5635581970215,300.43634451698057,252.69077187706245,20165260.0,22227710.0,0.04315967453483564,297.2590026855469
2021-04-01 00:00:00-04:00,297.0002126143272,300.9814487897858,295.2086684851394,297.2590026855469,17616000,0.014022234490162155,289.64091796875,278.6049354553223,270.69700225830076,69.83479512183357,7.004883931297684,5.561263140601406,278.6049354553223,302.21014306273224,254.9997278479123,18787340.0,21527185.0,0.042363225850310465,307.4609680175781
